id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
200,DATASET_3,FACE_DETECT,0,0,85,3, 0, 1, 92,WINDOWS_10_WIN32,MEDIUM
201,DATASET_3,FACE_DETECT,1,0,85,4, 0, 1, 92,WINDOWS_10_WIN32,MEDIUM
202,DATASET_3,FACE_DETECT,2,0,80,2, 0, 1, 85,WINDOWS_10_WIN32,MEDIUM
203,DATASET_3,FACE_DETECT,1,0,81,3, 0, 1, 87,WINDOWS_10_WIN32,MEDIUM
204,DATASET_3,FACE_DETECT,1,0,83,4, 0, 0, 91,WINDOWS_10_WIN32,MEDIUM
205,DATASET_3,FACE_DETECT,2,0,92,2, 0, 1, 97,WINDOWS_10_WIN32,MEDIUM
206,DATASET_3,FACE_DETECT,1,0,87,4, 0, 1, 95,WINDOWS_10_WIN32,MEDIUM
207,DATASET_3,FACE_DETECT,2,0,84,6, 0, 0, 94,WINDOWS_10_WIN32,MEDIUM
208,DATASET_3,FACE_DETECT,2,0,89,2, 0, 0, 94,WINDOWS_10_WIN32,MEDIUM
209,DATASET_3,FACE_DETECT,1,0,90,6, 0, 0, 100,WINDOWS_10_WIN32,MEDIUM
210,DATASET_3,FACE_DETECT,1,0,86,8, 0, 1, 98,WINDOWS_10_WIN32,MEDIUM
211,DATASET_3,FACE_DETECT,2,0,88,3, 0, 1, 94,WINDOWS_10_WIN32,MEDIUM
212,DATASET_3,FACE_DETECT,2,0,84,5, 0, 1, 92,WINDOWS_10_WIN32,MEDIUM
213,DATASET_3,FACE_DETECT,2,0,85,7, 0, 0, 98,WINDOWS_10_WIN32,MEDIUM
214,DATASET_3,FACE_DETECT,2,0,80,2, 0, 0, 84,WINDOWS_10_WIN32,MEDIUM
215,DATASET_3,FACE_DETECT,2,0,84,4, 0, 1, 91,WINDOWS_10_WIN32,MEDIUM
216,DATASET_3,FACE_DETECT,2,0,87,6, 0, 1, 97,WINDOWS_10_WIN32,MEDIUM
217,DATASET_3,FACE_DETECT,2,0,89,7, 0, 0, 100,WINDOWS_10_WIN32,MEDIUM
218,DATASET_3,FACE_DETECT,2,0,84,2, 0, 1, 89,WINDOWS_10_WIN32,MEDIUM
219,DATASET_3,FACE_DETECT,2,0,86,4, 0, 0, 94,WINDOWS_10_WIN32,MEDIUM
220,DATASET_3,FACE_DETECT,1,0,81,3, 0, 1, 86,WINDOWS_10_WIN32,MEDIUM
221,DATASET_3,FACE_DETECT,2,0,100,1, 0, 0, 104,WINDOWS_10_WIN32,MEDIUM
222,DATASET_3,FACE_DETECT,2,0,87,5, 0, 0, 95,WINDOWS_10_WIN32,MEDIUM
223,DATASET_3,FACE_DETECT,2,0,89,3, 0, 1, 96,WINDOWS_10_WIN32,MEDIUM
224,DATASET_3,FACE_DETECT,3,0,90,3, 0, 1, 98,WINDOWS_10_WIN32,MEDIUM
225,DATASET_3,FACE_DETECT,3,0,91,6, 0, 0, 102,WINDOWS_10_WIN32,MEDIUM
226,DATASET_3,FACE_DETECT,3,0,93,8, 0, 0, 108,WINDOWS_10_WIN32,MEDIUM
227,DATASET_3,FACE_DETECT,3,0,92,2, 0, 0, 97,WINDOWS_10_WIN32,MEDIUM
228,DATASET_3,FACE_DETECT,3,0,87,4, 0, 1, 95,WINDOWS_10_WIN32,MEDIUM
229,DATASET_3,FACE_DETECT,3,0,81,3, 0, 1, 86,WINDOWS_10_WIN32,MEDIUM
230,DATASET_3,FACE_DETECT,3,0,83,3, 0, 0, 89,WINDOWS_10_WIN32,MEDIUM
231,DATASET_3,FACE_DETECT,3,0,96,8, 0, 0, 110,WINDOWS_10_WIN32,MEDIUM
232,DATASET_3,FACE_DETECT,3,0,89,4, 0, 0, 96,WINDOWS_10_WIN32,MEDIUM
233,DATASET_3,FACE_DETECT,3,0,85,6, 0, 0, 95,WINDOWS_10_WIN32,MEDIUM
234,DATASET_3,FACE_DETECT,2,0,85,9, 0, 0, 99,WINDOWS_10_WIN32,MEDIUM
235,DATASET_3,FACE_DETECT,3,0,79,6, 0, 0, 87,WINDOWS_10_WIN32,MEDIUM
236,DATASET_3,FACE_DETECT,2,0,81,4, 0, 0, 87,WINDOWS_10_WIN32,MEDIUM
237,DATASET_3,FACE_DETECT,3,0,95,6, 0, 0, 105,WINDOWS_10_WIN32,MEDIUM
238,DATASET_3,FACE_DETECT,3,0,92,4, 0, 1, 99,WINDOWS_10_WIN32,MEDIUM
239,DATASET_3,FACE_DETECT,2,0,82,3, 0, 0, 89,WINDOWS_10_WIN32,MEDIUM
240,DATASET_3,FACE_DETECT,3,0,78,4, 0, 0, 86,WINDOWS_10_WIN32,MEDIUM
